"symbol","name","exchange","cik"
"EDU","NEW ORIENTAL EDUCTN & TECH GRP ADR","NYSE","0001372920"
"NXL","NEW PLAN EXCEL ORD","NYSE","0000798288"
"NWY","NEW YORK CO ORD","NYSE","0001211351"
"NAL","NEWALLIANCE BANCSHARES ORD","NYSE","0001264755"
"NCT","NEWCASTLE INVEST ORD","NYSE","0001175483"
"NWL","NEWELL RUBBER ORD","NYSE","0000814453"
"NFX","NEWFIELD EXPLOR ORD","NYSE","0000912750"
"NEU","NEWMARKET ORD","NYSE","0001282637"
"NEM","NEWMONT MINING ORD","NYSE","0001164727"
"NR","NEWPARK RSC ORD","NYSE","0000071829"
"NWS.A","NEWSCORP A ORD","NYSE","1308161"
"NWS","NEWSCORP ORD","NYSE","0001308161"
"NXY","NEXEN ORD","NYSE","0000016873"
"NFJ","NFJ DIVD INT STR","NYSE","1260563"
"NCZ","NIC APP CONV INC","NYSE","1227857"
"NIE","NICHOLAS APPLE EQTY & CONV INC ETF","NYSE","1383441"
"NCV","NICHOLAS APPLGTE","NYSE","1214935"
"NAI","NICHOLAS-APP INT","NYSE","1319332"
"GAS","NICOR ORD","NYSE","0000354507"
"NJ","NIDEC CORP","NYSE","0001158967"
"NKE","NIKE B ORD","NYSE","0000320187"
"NIS","NIS GROUP ADR","NYSE","0001178551"
"NI","NISOURCE ORD","NYSE","0001111711"
"NJR","NJ RESOURCES ORD","NYSE","0000356309"
"NL","NL INDUSTRIES ORD","NYSE","0000072162"
"NBL","NOBLE ENERGY ORD","NYSE","0000072207"
"NE","NOBLE ORD","NYSE","0001169055"
"NOK","NOKIA ADR","NYSE","0000924613"
"NMR","NOMURA HOLDINGS ADR","NYSE","1019876"
"NAT","NORDIC AMER TANK ORD","NYSE","0001000177"
"JWN","NORDSTROM ORD","NYSE","0001055024"
"NSC","NORFOLK SOUTHERN ORD","NYSE","0000702165"
"NHY","NORSK HYDRO ADR","NYSE","0000900268"
"NTL","NORTEL INVERSORA","NYSE","0000877691"
"NT","NORTEL NETWORKS ORD","NYSE","0001119664"
"NOA","NORTH AMERICAN ENERGY PARTNERS ORD","NYSE","0001368519"
"NU","NORTHEAST UTILS ORD","NYSE","0000106170"
"NOC","NORTHROP GRUMMAN ORD","NYSE","0001133421"
"NRF","NORTHSTAR REALTY ORD","NYSE","0001273801"
"NCX","NOVA CHEMICALS ORD","NYSE","0000922960"
"NVS","NOVARTIS ADR","NYSE","0001114448"
"NFI","NOVASTAR FINL ORD","NYSE","0001025953"
"NVL","NOVELIS ORD","NYSE","0001304280"
"NVO","NOVO-NORDISK A/S","NYSE","0000353278"
"XCH","NRTHN ST PWR MIN 8% PINES DEBENTURE","NYSE","1123852"
"NST","NSTAR ORD","NYSE","0001035675"
"NBG","NTL BK GREECE","NYSE","0001096061"
"NOV","NTL OILWELL VARC ORD","NYSE","0001021860"
"NRC","NTL RRL UT CO FN","NYSE","70502"
"NRU","NTNL RURAL UT FN","NYSE","70502"
"NTT","NTT ADR","NYSE","0000769594"
"DCM","NTT DOCOMO ADR","NYSE","0001166141"
"NUS","NU SKIN ENTERPRISES ORD","NYSE","0001021561"
"NUE","NUCOR ORD","NYSE","0000073309"
"NS","NUSTAR ENERGY UNT","NYSE","0001110805"
"NSH","NUSTAR GP HOLDINGS ORD","NYSE","0000069680"
"NCL","NUV CA PREM","NYSE","1298341"
"JRO","NUV FL INC OP FD","NYSE","1289213"
"NPC","NUV INS CA PREM","NYSE","885711"
"NQI","NUV INS QL MUN","NYSE","869405"
"NQM","NUV INV QL MUN","NYSE","0001013881"
"NMO","NUV MUN MKT OPP","NYSE","860188"
"NPT","NUV PREM INCM","NYSE","896061"
"NPF","NUV PRM MUN INC","NYSE","880845"
"NIM","NUV SEL MAT MUN","NYSE","890119"
"NQS","NUV SEL QL MUN","NYSE","872064"
"NXP","NUV SL TX FREE 1","NYSE","883618"
"NXQ","NUV SL TX FREE 2","NYSE","885733"
"NXR","NUV SL TX FREE 3","NYSE","888411"
"NAZ","NUVEEN ARIZONA","NYSE","892992"
"NAC","NUVEEN CA DIV","NYSE","1074952"
"NQC","NUVEEN CAL INV","NYSE","868440"
"NCO","NUVEEN CAL MKT","NYSE","862313"
"NCP","NUVEEN CAL PER","NYSE","856227"
"NUC","NUVEEN CAL QUAL","NYSE","879826"
"NXC","NUVEEN CAL SEL","NYSE","885732"
"NCA","NUVEEN CAL VAL","NYSE","818851"
"NVC","NUVEEN CALIF SEL","NYSE","874142"
"NTC","NUVEEN CONN","NYSE","899752"
"JCE","NUVEEN CORE EQUITY ALPHA ETF","NYSE","1385763"
"NAD","NUVEEN DIV ADV","NYSE","1083839"
"JLA","NUVEEN EQ FD","NYSE","1320492"
"JPG","NUVEEN EQ GRO FD","NYSE","1338561"
"NQF","NUVEEN FLA INV","NYSE","870779"
"NUF","NUVEEN FLA QUAL","NYSE","878180"
"JFR","NUVEEN FLTNG","NYSE","1276533"
"JGG","NUVEEN GLBL FND","NYSE","1359816"
"JGV","NUVEEN GLBL VAL","NYSE","1363421"
"NFL","NUVEEN INS FLA","NYSE","890893"
"NIO","NUVEEN INS MUNI","NYSE","878242"
"NNF","NUVEEN INS NY","NYSE","885712"
"NPX","NUVEEN INS PREM","NYSE","906959"
"JNC","NUVEEN INVTS ORDINARY A","NYSE","0000885708"
"NMT","NUVEEN MA PREM","NYSE","897419"
"NMY","NUVEEN MD PREM","NYSE","897424"
"NMP","NUVEEN MICH","NYSE","890897"
"NUM","NUVEEN MICHIGAN","NYSE","878198"
"NMA","NUVEEN MUN ADV","NYSE","857361"
"NMI","NUVEEN MUN INCM","NYSE","830271"
"NUV","NUVEEN MUNI VAL","NYSE","812801"
"NNC","NUVEEN N CAROL","NYSE","899761"
"NQJ","NUVEEN NJ INV","NYSE","870778"
"NNJ","NUVEEN NJ PREM","NYSE","890898"
"NAN","NUVEEN NY DIV","NYSE","1074769"
"NQN","NUVEEN NY INV","NYSE","868449"
"NNP","NUVEEN NY PERF","NYSE","856226"
"NUN","NUVEEN NY QUAL","NYSE","879819"
"NXN","NUVEEN NY SEL","NYSE","885731"
"NVN","NUVEEN NY SELECT","NYSE","874143"
"NNY","NUVEEN NY VAL","NYSE","818850"
"NUO","NUVEEN OH QUAL","NYSE","878200"
"NPY","NUVEEN PA PREM","NYSE","897427"
"NQP","NUVEEN PENN INV","NYSE","870780"
"NPP","NUVEEN PERFORM","NYSE","849998"
"JPC","NUVEEN PFD & CON","NYSE","1216583"
"NIF","NUVEEN PRE INS","NYSE","880843"
"NPI","NUVEEN PREMIUM","NYSE","833251"
"NPM","NUVEEN PREMIUM","NYSE","885734"
"JHP","NUVEEN QUAL FD 3","NYSE","1200446"
"NQU","NUVEEN QUALITY","NYSE","874506"
"JPS","NUVEEN QUALITY PREFERRED INCOME 2 CF","NYSE","0001176433"
"JTP","NUVEEN QUALITY PREFERRED INCOME CF","NYSE","1172168"
"NSL","NUVEEN SENIOR","NYSE","1093428"
"NTX","NUVEEN TEXAS","NYSE","878201"
"JTA","NUVEEN TX ADV FD","NYSE","1265708"
"NPV","NUVEEN VA PREM","NYSE","897421"
"JGT","NUVEN MULT CUR SHRT TERM GVT INC ETF","NYSE","1390109"
"JPZ","NUVN EQ PRM INC","NYSE","1298699"
"JSN","NUVN EQTY PRM OP","NYSE","1308658"
"JQC","NUVN PFD CNV IN2","NYSE","1227476"
"JDD","NVN DIVFD DIVD","NYSE","1255821"
"JFP","NVN TAX AD FL RT","NYSE","1313259"
"NWN","NW NATURAL GAS ORD","NYSE","0000073020"
"NYB","NY CMNTY BANCP ORD","NYSE","0000910073"
"NTR","NY MORTGAGE TR","NYSE","0001273685"
"NYT","NY TIMES ORDINARY A","NYSE","0000071691"
"NYM","NYMAGIC ORD","NYSE","0000847431"
"NMX","NYMEX HOLDINGS ORD","NYSE","0001105018"
"NYX","NYSE EURONEXT ORD","NYSE","0001326579"
"OO","OAKLEY ORD","NYSE","0001055292"
"OXY","OCCIDENTAL ORD","NYSE","0001023422"
"OII","OCEANEERING INTL ORD","NYSE","0000073756"
"OCN","OCWEN FINANCIAL ORD","NYSE","0000873860"
"ORH","ODYSSEY RE HLDGS ORD","NYSE","0001137048"
"ODP","OFFICE DEPOT ORD","NYSE","0000800240"
"OMX","OFFICEMAX ORD","NYSE","0000012978"
"OGE","OGE ENERGY ORD","NYSE","0001021635"
"ODC","OIL DRI CP AMER ORD","NYSE","0000074046"
"OIS","OIL STATES INTL ORD","NYSE","0001121484"
"OLA","OLD MUT CLAYM FD","NYSE","1310709"
"ONB","OLD NATIONAL","NYSE","0000707179"
"ORI","OLD REPUBLIC ORD","NYSE","0000074260"
"OLN","OLIN ORD","NYSE","0001007273"
"OMG","OM GROUP ORD","NYSE","0001001868"
"OHI","OMEGA HEALTHCARE ORD","NYSE","0000888491"
"OME","OMEGA PROTEIN ORD","NYSE","0001053650"
"OMM","OMI ORD","NYSE","0001061571"
"OCR","OMNICARE ORD","NYSE","0000353230"
"OMC","OMNICOM ORD","NYSE","0000029989"
"OMN","OMNOVA SOLUTIONS ORD","NYSE","0001090061"
"OLP","ONE LIBERTY PROP ORD","NYSE","0000712770"
"OB","ONEBEACON INSURANCE GRP CL A ORD","NYSE","0001369817"
"OKE","ONEOK ORD","NYSE","0001039684"
"OKS","ONEOK PARTNERS UNT","NYSE","0000909281"
"OPY","OPPENHEIMER HOLDINGS A ORD","NYSE","0000791963"
"OPX","OPTEUM A","NYSE","0001275477"
"ORB","ORBITAL SCIENCES ORD","NYSE","0000820736"
"OEH","ORIENT EXPRESS ORDINARY A","NYSE","0001115836"
"OFG","ORIENTL FINL GP ORD","NYSE","0001030469"
"IX","ORIX CORP","NYSE","0001070304"
"ORA","ORMAT TECH ORD","NYSE","0001296445"
"OSK","OSHKOSH TRUCK ORD","NYSE","0000775158"
"OSI","OSI RESTAURANT PARTNERS ORD","NYSE","0000874691"
"OSG","OVERSEAS SHIPHLD ORD","NYSE","0000075208"
"OMI","OWENS & MINOR ORD","NYSE","0000075252"
"OC","OWENS CORNIING ORD","NYSE","0000075234"
"OI","OWENS ILLINOIS ORD","NYSE","0000812074"
"OXM","OXFORD INDS ORD","NYSE","0000075288"
"CBD","P ACUCAR CBD","NYSE","0001038572"
"PTV","PACTIV ORD","NYSE","0001089976"
"PIF","PAINE INS MUNI","NYSE","897802"
"PLL","PALL ORD","NYSE","0001007620"
"PTC","PAR TECHNOLOGY ORD","NYSE","0000708821"
"PKE","PARK ELECTROCHEM ORD","NYSE","0000076267"
"PKD","PARKER DRILLING ORD","NYSE","0000076321"
"PH","PARKER HANNIFIN ORD","NYSE","0000076334"
"PKY","PARKWAY PROP ORD","NYSE","0000729237"
"PRE","PARTNERRE ORD","NYSE","0001301542"
"PTI","PATNI COMP SYST","NYSE","1324503"
"PXR","PAXAR ORD","NYSE","0000075681"
"PSS","PAYLESS SHOES ORD","NYSE","0001060232"
"PCW","PCCW LIMITED","NYSE","0000842519"
"BTU","PEABODY ENERGY ORD","NYSE","0001064728"
"PSO","PEARSON PLC","NYSE","0000938323"
"PDX","PEDIATRIX MED ORD","NYSE","0000893949"
"PGH","PENGROWTH ENERGY TRUST UNITS","NYSE","0001088166"
"PEI","PENN REAL ESTATE ORD","NYSE","0000077281"
"PTA","PENN TREATY AMER ORD","NYSE","0000814181"
"PVG","PENN VIRGINIA GP UNT","NYSE","0001366292"
"PVA","PENN VIRGINIA ORD","NYSE","0001144945"
"PVR","PENN VIRGINIA RS ORD","NYSE","0001144945"
"PWE","PENN WEST EG UNT","NYSE","1334388"
"PNR","PENTAIR ORD","NYSE","0000077360"
"PBY","PEP BOYS ORD","NYSE","0000077449"
"POM","PEPCO HOLDINGS ORD","NYSE","0001135971"
"PBG","PEPSI BOTTLING ORD","NYSE","0001076405"
"PAS","PEPSIAMERICAS ORD","NYSE","0001084230"
"PEP","PEPSICO ORD","NYSE","0000077476"
"PDA","PERDIGAO ADR","NYSE","0001122491"
"PCR","PERINI ORD","NYSE","0000077543"
"PKI","PERKINELMER ORD","NYSE","0000031791"
"PBT","PERMIAN BASIN UNT","NYSE","0000319654"
"PER","PEROT SYSTEMS ORD","NYSE","0000894253"
"PCZ","PETRO CANADA ORD","NYSE","0000795615"
"PBR.A","PETROBAS A DEPOSITORY RECEIPT","NYSE","1119639"
"PZE","PETROBRAS ENERGIA ADR","NYSE","0001099205"
"PTR","PETROCHINA ADR","NYSE","0001108329"
"HK","PETROHAWK ENERGY ORD","NYSE","0001059324"
"PGS","PETROL GEO-SRVCS ADR","NYSE","0000902053"
"PBR","PETROLEO BRASILEIRO ADR REPSTG 4 ORD","NYSE","0001119639"
"PEO","PETROLEUM & RES","NYSE","216851"
"PQ","PETROQUEST ENERGY ORD","NYSE","0000872248"
"PV","PFEIFFER VACUUM ADR","NYSE","0001010613"
"PFB","PFF BANCORP ORD","NYSE","0001004969"
"PFE","PFIZER ORD","NYSE","0000078003"
"PCG","PG&E ORD","NYSE","0001004980"
"GLT","PH GLATFELTER ORD","NYSE","0001200158"
"PRX","PHARM RSC ORD","NYSE","0000878088"
"PHH","PHH CF","NYSE","77776"
"PHI","PHI LONG DIS TEL ADR","NYSE","0000078150"
"PVH","PHILLIPS HEUSEN ORD","NYSE","0000078239"
"PNX","PHOENIX COS ORD","NYSE","0001129633"
"PFX","PHOENIX COS QUIBS DEB","NYSE","1129633"
"PNY","PIEDMONT NAT GAS ORD","NYSE","0000078460"
"PIR","PIER 1 IMPORTS ORD","NYSE","0000278130"
"PEC","PIKE ELECTRIC ORD","NYSE","0001317577"
"PPC","PILGRIMS PRIDE ORD","NYSE","0000802481"
"PZC","PIMCO CA MUN III","NYSE","1181504"
"PCQ","PIMCO CALIF CLS","NYSE","1140411"
"PCK","PIMCO CALIFORNIA MUNICI INCOME II CF","NYSE","1170300"
"PCM","PIMCO COMMERCIAL","NYSE","908187"
"PCN","PIMCO CORP INCM","NYSE","1160990"
"PTY","PIMCO CP OPPTY","NYSE","1190935"
"PFL","PIMCO FLT RT INC","NYSE","1244183"
"PFN","PIMCO FLT RT STR","NYSE","1296250"
"PGP","PIMCO GL STK FD","NYSE","0001318025"
"PHK","PIMCO HG INCM FD","NYSE","1219360"
"PMX","PIMCO MUNI III","NYSE","1181506"
"PMF","PIMCO MUNI INCM","NYSE","1140392"
"MAF","PIMCO MUNICIPAL ADVANTAGE CF","NYSE","897951"
"PML","PIMCO MUNICIPAL INCOME II CF","NYSE","1170299"
"PNI","PIMCO NEW YORK MUNICI INCOME II CF","NYSE","1170311"
"PYN","PIMCO NY MUN III","NYSE","1181505"
"PNF","PIMCO NY MUNI","NYSE","1140392"
"RCS","PIMCO STRAT GLBL","NYSE","916183"
"PNK","PINNACLE ENTNMT ORD","NYSE","0000356213"
"PNW","PINNACLE WEST ORD","NYSE","0000764622"
"PBF","PION TAX ADV TST","NYSE","1267150"
"PHD","PIONEER FL RT TR","NYSE","1305767"
"PHT","PIONEER HI INCM","NYSE","1166258"
"MUO","PIONEER INT","NYSE","0001006435"
"MHI","PIONEER MUNI INC","NYSE","1223026"
"PXD","PIONEER NATL RSC ORD","NYSE","0001038357"
"PJC","PIPER JAFFRAY ORD","NYSE","0001230245"
"PBI","PITNEY BOWES ORD","NYSE","0000078814"
"PKG","PKG CORP AMER ORD","NYSE","0000075677"
"PAA","PLAINS ALL AMER UN","NYSE","0001070423"
"PXP","PLAINS EXPLORATION & PRODUCTION ORD","NYSE","0000891456"
"PLT","PLANTRONICS ORD","NYSE","0000914025"
"PTP","PLATINUM UNDERWR ORD","NYSE","0001171500"
"PLA.A","PLAYBOY ENTER ORDINARY A","NYSE","1072341"
"PLA","PLAYBOY ENTERPRISES B ORD","NYSE","0001072341"
"PYX","PLAYTEX PROD ORD","NYSE","0000842699"
"PCL","PLUM CREEK TIMB ORD","NYSE","0000849213"
"PMI","PMI GROUP ORD","NYSE","0000935724"
"PNU","PNC CAPITAL TR D","NYSE","949573"
"PNC","PNC FINL SVC ORD","NYSE","0000713676"
"PNM","PNM RESOURCES ORD","NYSE","0001108426"
"MAV","PNR MUN HG INC","NYSE","1258943"
"PPP","POGO PRODUCING ORD","NYSE","0000230463"
"PII","POLARIS INDS ORD","NYSE","0000931015"
"RL","POLO RALPH LAUR A ORD","NYSE","0001037038"
"POL","POLYONE ORD","NYSE","0001122976"
"POP","POPE & TALBOT ORD","NYSE","0000311871"
"POR","PORTLAND GENERAL ELECTRIC ORD","NYSE","0000784977"
"PT","PORTUGAL TELECOM","NYSE","0000944747"
"PKX","POSCO ADR","NYSE","0000889132"
"PPS","POST PROP ORD","NYSE","0001012271"
"POT","POTASH SASKATCHE ORD","NYSE","0000855931"
"PCH","POTLATCH ORD","NYSE","0001338749"
"PRF","POWERSHARES FTSE RAFI CF ETF","NYSE","859636"
"PPG","PPG INDUSTRIES ORD","NYSE","0000079879"
"PLS","PPL ENERGY SUPPLY 7% SENIOR NOTE","NYSE","758722"
"PPL","PPL ORD","NYSE","0001000184"
"PX","PRAXAIR ORD","NYSE","0000884905"
"PPD","PRE PAID LEGAL ORD","NYSE","0000311657"
"PCP","PRECISION CAST ORD","NYSE","0000079958"
"PDS","PRECISION DRILL UNT","NYSE","0001013605"
"PGI","PREMIERE GLB SRV ORD","NYSE","0000880804"
"PBH","PRESTIGE BR HLDG ORD","NYSE","0001295947"
"PDE","PRIDE INTL ORD","NYSE","0000833081"
"PRM","PRIMEDIA ORD","NYSE","0000884382"
"PWI","PRIMEWEST ENERGY TR UN","NYSE","0001136201"
"PRD","PRIMUS GUARANTY 7% NOTES 27 DEC 2036","NYSE","1170593"
"PRS","PRIMUS GUARANTY ORD","NYSE","0001170593"
"PFG","PRINCIPAL FINL ORD","NYSE","0001126328"
"PRA","PROASSURANCE CP ORD","NYSE","0001127703"
"PG","PROCTER & GAMBLE ORD","NYSE","0001353226"
"PGN","PROGRESS ENERGY ORD","NYSE","0001094093"
"PGR","PROGRESSIVE OHIO ORD","NYSE","0000080661"
"PLD","PROLOGIS TRUST ORD","NYSE","0001050816"
"PHY","PROSPECT STREET HIGH INC PORTFOLI CF","NYSE","832904"
"CNN","PROSPECT STREET INCOME SHARES CF","NYSE","21178"
"PL","PROTECTIVE LIFE ORD","NYSE","0000310826"
"PFS","PROV FINCL SRVCS ORD","NYSE","0001178970"
"PVX","PROVIDENT ENERGY UNT","NYSE","0001142229"
"PFV","PROVIDENT FINL","NYSE","316770"
"PFK","PRUDENTIAL 10-APR-2018 MEDM TR NOTES","NYSE","0001052118"
"PRU","PRUDENTIAL FINL ORD","NYSE","0001137774"
"PUK","PRUDENTIAL PLC","NYSE","0001116578"
"PDP","PS DWA TECHNICAL","NYSE","1207805"
"IIT","PT INDOSAT TBK","NYSE","0000929700"
"POH","PUB SVC CO OK","NYSE","81027"
"PEG","PUBL SVC ENTER ORD","NYSE","0001089206"
"PSA.A","PUBLIC STORAGE ADR A","NYSE","318380"
"PSA","PUBLIC STORAGE ORD","NYSE","0000202953"
"PUB","PUBLICIS GRP","NYSE","0001050952"
"PSD","PUGET SOUND ENER ORD","NYSE","0001085392"
"PHA","PULTE HOMES","NYSE","0001125069"
"PHM","PULTE HOMES ORD","NYSE","0000822416"
"PCF","PUTNAM HI IN SEC","NYSE","810943"
"PYM","PUTNAM HIGH YLD","NYSE","848077"
"PGM","PUTNAM INVEST","NYSE","855048"
"PMM","PUTNAM MGE MUNI","NYSE","844790"
"PIM","PUTNAM MSTR INTR","NYSE","830622"
"PMO","PUTNAM MUNI","NYSE","900422"
"PMG","PUTNAM MUNI BD","NYSE","892884"
"PPT","PUTNAM PREM INCM","NYSE","827773"
"PMH","PUTNAM TAXFREE","NYSE","887398"
"PXT","PXRE GROUP ORD","NYSE","0001091748"
"QI","QIMONDA ADR","NYSE","0001369377"
"QRR","QUADRA REALTY TRUST ORD","NYSE","0001380501"
"KWR","QUAKER CHEM ORD","NYSE","0000081362"
"NX","QUANEX ORD","NYSE","0000276889"
"PWR","QUANTA SERVICES ORD","NYSE","0001050915"
"QTM","QUANTUM ORD","NYSE","0000709283"
"IQW","QUEBECOR WORLD ORD","NYSE","0001003470"
"QEE","QUEENSTAKE RES","NYSE","0000904121"
"DGX","QUEST DIAG ORD","NYSE","0001022079"
"STR","QUESTAR ORD","NYSE","0001108827"
"CYP","QUESTCOR PHARM ORD","NYSE","25354"
"KWK","QUICKSILVER RSCS ORD","NYSE","0001060990"
"ZQK","QUIKSILVER ORD","NYSE","0000805305"
"LQU","QUINSA ADR","NYSE","0001010246"
"Q","QWEST COMMUNICAT ORD","NYSE","0001037949"
"RDN","RADIAN GROUP ORD","NYSE","0000890926"
"RC","RADIO CENTRO ADR","NYSE","0000906526"
"RSH","RADIOSHACK ORD","NYSE","0000096289"
"RAS","RAIT FINANCIAL TRUST ORD","NYSE","0001045425"
"RAH","RALCORP HLDGS ORD","NYSE","0000918021"
"RPT","RAMCO GERSHENSN ORD","NYSE","0000842183"
"RRC","RANGE RESOURCES ORD","NYSE","0001335288"
"RJF","RAYMOND JAMES ORD","NYSE","0001084208"
"RYN","RAYONIER ORD","NYSE","0000052827"
"RTN","RAYTHEON ORD","NYSE","0001047122"
"RUK","RD ELSEVIER PLC","NYSE","0000929869"
"H","REALOGY ORD","NYSE","1355001"
"O","REALTY INCOME ORD","NYSE","0001024342"
"OUI","REALTY INCOME ORD","NYSE","0001041917"
"RHT","RED HAT ORD","NYSE","0001087423"
"RLH","RED LION HOTELS ORD","NYSE","0001052595"
"FRZ","REDDY ICE ORD","NYSE","0001268984"
"RWT","REDWOOD TRUST ORD","NYSE","0000930236"
"ENL","REED ELSEVIER NV","NYSE","0000929872"
"RBC","REGAL BELOIT ORD","NYSE","0000082811"
"RGC","REGAL ENTERTAINMENT A ORD","NYSE","0001168696"
"REG","REGENCY REALITY ORD","NYSE","0001066247"
"RF","REGIONS FINANCL ORD","NYSE","0001281761"
"RGS","REGIS ORD","NYSE","0000716643"
"RHB","REHABCARE ORD","NYSE","0000812191"
"RGA","REINSURANCE GRP ORD","NYSE","0000898174"
"RS","RELIANCE STEEL ORD","NYSE","0000861884"
"RRI","RELIANT ENERGY ORD","NYSE","0001126294"
"RNR","RENAISSANCE RE ORD","NYSE","0000913144"
"REP","REPSOL YPF ADR","NYSE","0000847838"
"RPB","REPUBLIC PROPERTY ORD","NYSE","1335686"
"RSG","REPUBLIC SERVICES ORD","NYSE","0001060391"
"RMD","RESMED ORD","NYSE","0000943819"
"RSO","RESOURCE CAPITAL","NYSE","0001332551"
"RVI","RETAIL VENTURES ORD","NYSE","0000874444"
"REV","REVLON INC","NYSE","0000887921"
"RSC","REX STORES ORD","NYSE","0000744187"
"RAI","REYNOLDS AMRICN ORD","NYSE","0001275283"
"RHD","RH DONNELLEY ORD","NYSE","0001065310"
"RHA","RHODIA","NYSE","0001062814"
"RIN","RINKER GROUP ADR","NYSE","0001228028"
"RTP","RIO TINTO ADR","NYSE","0000887028"
"RBA","RITCHIE BROS AUC ORD","NYSE","0001046102"
"RAD","RITE AID ORD","NYSE","0000084129"
"BDF","RIVUS BOND CF","NYSE","30125"
"RLI","RLI ORD","NYSE","0001014013"
"RMA","RMK ADVTG INCOME","NYSE","1302246"
"RMH","RMK HGH INCM","NYSE","1227122"
"RHY","RMK MULT SEC FND","NYSE","1343602"
"RSF","RMK STRTGC INC","NYSE","1275902"
"RBN","ROBBINS & MYERS ORD","NYSE","0000084290"
"RHI","ROBERT HALF ORD","NYSE","0000315213"
"RGE","ROCHSTR GAS ELEC","NYSE","84557"
"RKT","ROCK TENN ORDINARY A","NYSE","0000230498"
"ROK","ROCKWELL AUTOMAT ORD","NYSE","0001024478"
"COL","ROCKWELL COLLINS ORD","NYSE","0001137411"
"ROC","ROCKWOOD HLDG ORD","NYSE","0001315695"
"RG","ROGERS COMMUNICATIONS B ORD","NYSE","0000733099"
"ROG","ROGERS ORD","NYSE","0001017472"
"ROH","ROHM & HAAS ORD","NYSE","0000084792"
"ROL","ROLLINS","NYSE","0001005788"
"ROP","ROPER INDUST ORD","NYSE","0000882835"
"ROS","ROSTELECOM ADR","NYSE","0001054487"
"RDC","ROWAN COMPANIES ORD","NYSE","0000085408"
"RY","ROYAL BK CANADA ORD","NYSE","0001000275"
"RCL","ROYAL CARIB ORD","NYSE","0000884887"
"RDS.A","ROYAL DUTCH SHEL A DEPOSITORY RECEIP","NYSE","1306965"
"RDS.B","ROYAL DUTCH SHEL B DEPOSITORY RECEIP","NYSE","810708"
"KPN","ROYAL KPN NV","NYSE","0001001474"
"RMT","ROYCE MICRO CAPITAL CF","NYSE","912147"
"RVT","ROYCE VALUE TR","NYSE","0000804116"
"RES","RPC ORD","NYSE","0000742278"
"RPM","RPM ORD","NYSE","0001099150"
"RTI","RTI INTL METALS ORD","NYSE","0001068717"
"RT","RUBY TUESDAY ORD","NYSE","0001013595"
"RDK","RUDDICK ORD","NYSE","0000085704"
"RUS","RUSS BERRIE ORD","NYSE","0000739878"
"R","RYDER SYSTEM ORD","NYSE","0000085961"
"RYI","RYERSON ORD","NYSE","0000790528"
"RYL","RYLAND GROUP ORD","NYSE","0000085974"
"SJI","S JERSEY INDS ORD","NYSE","0000091928"
"BEP","S&P 500 COV CALL","NYSE","1307155"
"GRE","S&P500 GEARED FD","NYSE","1299506"
"SBR","SABINE ROYALTY","NYSE","0000710752"
"SDA","SADIA S.A.","NYSE","0001130968"
"SAF","SAFECO ORD","NYSE","0000086104"
"SFE","SAFEGUARD SCIENT ORD","NYSE","0000086115"
"SWY","SAFEWAY ORD","NYSE","0000086144"
"SGA","SAGA COMS ORD","NYSE","0000886136"
"SAI","SAIC ORD","NYSE","0001336920"
"SKS","SAKS ORD","NYSE","0001043096"
"CRM","SALESFORCE ORD","NYSE","0001108524"
"SBH","SALLY BEAUTY HOLDINGS ORD","NYSE","1368458"
"SFP","SALTON ORD","NYSE","0001349129"
"SJT","SAN JUAN BASIN UNT","NYSE","0000319655"
"SBS","SANEAMEN SAO PAU ADR","NYSE","0001170858"
"SNY","SANOFI-AVENTIS ADR","NYSE","0001121404"
"SFF","SANTA FE ENERGY","NYSE","0000893486"
"SBP","SANTANDER BANCP ORD","NYSE","0001099958"
"SAP","SAP ADR","NYSE","0001000184"
"SPP","SAPPI ADR","NYSE","0001072483"
"SLE","SARA LEE ORD","NYSE","0001080839"
"SSL","SASOL ADR","NYSE","0000314590"
"DKT","SATURNS ALTRIA","NYSE","1144871"
"HJN","SATURNS GOLDMAN UNT","NYSE","1384844"
"SAY","SATYAM COMPUTER ADR","NYSE","0001106056"
"SHS","SAUER ORD","NYSE","0001033872"
"BFS","SAUL CENTERS ORD","NYSE","0000907254"
"SVJ","SAVANNAH ELEC FRB","NYSE","86940"
"SCG","SCANA ORD","NYSE","0001136605"
"SGK","SCHAWK INC","NYSE","0000719164"
"SGP","SCHERING PLOUGH ORD","NYSE","0000310158"
"WNI","SCHIFF NUTRITION","NYSE","0001022368"
"SLB","SCHLUMBERGER ORD","NYSE","0000087347"
"SWM","SCHWEITZER MAUD ORD","NYSE","0001000623"
"SCO","SCOR ADR","NYSE","0001023027"
"SPI","SCOTTISH POWR ADR REPTG FOUR ORD SHS","NYSE","0001045513"
"SCT","SCOTTISH RE GROUP ORD","NYSE","0001064122"
"SMG","SCOTTS MIRACLE GRO ORD","NYSE","0000825542"
"SKP","SCPIE HLDG ORD","NYSE","0001013609"
"CKH","SEACOR SMIT ORD","NYSE","0000859598"
"STX","SEAGATE TECH HLD","NYSE","0001137789"
"SEE","SEALED AIR ORD","NYSE","0001012100"
"ZZ","SEALY ORD","NYSE","0000748015"
"SSW","SEASPAN ORD","NYSE","0001332639"
"SCA","SECURITY CAPITAL ASSURANCE ORD","NYSE","0001358164"
