"name","symbol","CIK"
"MUNIYIELD MICHIGAN INS STK FD","MIY",NULL
"MUNIYIELD MICHIGAN STK FD","MYM",NULL
"MUNIYIELD NEW JERSEY INS STK F","MJI",NULL
"MUNIYIELD NEW JERSEY STK FD","MYJ",NULL
"MUNIYIELD NY INSURED STK FD","MYN",NULL
"MUNIYIELD PENNSYLVANIA STK FD","MPA",NULL
"MUNIYIELD QUALITY II STK FD","MQT",NULL
"MUNIYIELD QUALITY STK FD","MQY",NULL
"MUNIYIELD STK FD","MYD",NULL
"MURPHY OIL","MUR",NULL
"MVC CAPITAL","MVC",NULL
"MYERS INDUSTRIES","MYE",NULL
"MYKROLIS CORP","MYK",NULL
"MYLAN LABS","MYL",NULL
"N B REAL ESTATE","NRL",NULL
"N EUROPEAN OIL","NRT",NULL
"NACCO","NC",NULL
"NAM TAI","NTE",NULL
"NASHUA","NSH",NULL
"NAT GVT INCM","NGF",NULL
"NATCO GROUP","NTG","0001057693"
"NATIONAL BANK ADR","NBG",NULL
"NATIONAL CITY","NCC",NULL
"NATIONAL GRID ADR","NGG",NULL
"NATIONAL PRESTO","NPK",NULL
"NATIONAL SVC IND","NSI",NULL
"NATIONS BAL TARG","NBM",NULL
"NATIONS GOV","NGI",NULL
"NATIONWIDE HLTH","NHP",NULL
"NATL AUSTRALIA ADR","NAB",NULL
"NATL AUSTRALIA UN","NAU",NULL
"NATL COMMERCE","NCF",NULL
"NATL FUEL GAS","NFG",NULL
"NATL GOLF PROP","TEE",NULL
"NATL HEALTH INV","NHI",NULL
"NATL OILWELL","NOI",NULL
"NATL PROCESSNG","NAP",NULL
"NATL RSC PTNRS UN","NRP","0001171486"
"NATL RURAL UTIL","NRX",NULL
"NATL RURAL UTIL PR DEB","NRS",NULL
"NATL RURAL UTIL PR DEB","NRV",NULL
"NATL RURAL UTIL PR DEB","NRY",NULL
"NATL RV HLDGS","NVH",NULL
"NATL SEMICONDUCT","NSM",NULL
"NATUZZI SPA ADR","NTZ",NULL
"NATWIDE FINL STK A","NFS","0001029786"
"NAUTILUS GROUP","NLS","0001078207"
"NAVIGANT CONSUL","NCI","0001019737"
"NAVISTAR","NAV",NULL
"NB CAPITAL ADR","NBD",NULL
"NCI BUILDING SYS","NCS",NULL
"NCR","NCR",NULL
"NDCHEALTH CORP","NDC",NULL
"NEIMAN MARCUS STK A","NMG.A",NULL
"NEIMAN MARCUS STK B","NMG.B",NULL
"NELSON T","TNM",NULL
"NELSON T STK B","TNM.B",NULL
"NETWORK ASSOC","NET",NULL
"NETWORK EQUIPMEN","NWK",NULL
"NEUBERGER BERMAN","NEU","0001282637"
"NEW AMERICA HIGH INCOME FD","HYB",NULL
"NEW ENGLAND BUS","NEB",NULL
"NEW GERMANY STK FD","GF",NULL
"NEW IRELAND STK FD","IRL",NULL
"NEW PLAN EXCEL","NXL",NULL
"NEW SKIES SATEL ADR","NSK",NULL
"NEWCASTLE INVEST","NCT","0001175483"
"NEWELL RUBBER","NWL",NULL
"NEWFIELD EXPLOR","NFX",NULL
"NEWHALL LAND","NHL",NULL
"NEWMONT MINING","NEM","0001164727"
"NEWPARK RSC","NR",NULL
"NEWS CORP ADR","NWS",NULL
"NEWS CORPORATION A ADR PR","NWS.A",NULL
"NEXEN","NXY","0000016873"
"NICOR","GAS",NULL
"NIDEC CORP ADR","NJ",NULL
"NIKE STK B","NKE",NULL
"NIPSCO CAP MKTS STK DEB A","NIC",NULL
"NISOURCE","NI",NULL
"NISOURCE DEB","NSE","0001314822"
"NISSIN ADR","NIS",NULL
"NJ ECONOMIC INCOME 1997 DEB","NJP",NULL
"NJ RESOURCES","NJR",NULL
"NL INDUSTRIES","NL",NULL
"NOBLE","NE","0001169055"
"NOBLE ENERGY","NBL",NULL
"NOKIA ADR","NOK",NULL
"NOMURA HOLDINGS ADR","NMR",NULL
"NORANDA","NRD",NULL
"NORDSTROM","JWN",NULL
"NORFOLK SOUTHERN","NSC",NULL
"NORSK HYDRO ADR","NHY",NULL
"NORTEK HOLDINGS","NTK",NULL
"NORTEL INVERSORA ADR PR B","NTL",NULL
"NORTEL NETWORKS","NT",NULL
"NORTH BORDER STK UN","NBP",NULL
"NORTH FORK BANC","NFB",NULL
"NORTHEAST UTILS","NU","0000106170"
"NORTHROP GRUMMAN","NOC","0001133421"
"NORTHWEST AIRLIN 9.5 % SR QUAR","NWB",NULL
"NORTHWESTERN","NOR",NULL
"NOVA CHEMICALS","NCX",NULL
"NOVARTIS ADR","NVS",NULL
"NOVASTAR FINL","NFI","0001025953"
"NOVO NORDISK ADR","NVO",NULL
"NRG ENERGY UN","NRZ",NULL
"NRTHN ST PWR MIN 8% PINES DEB","XCH",NULL
"NS GROUP","NSS",NULL
"NSTAR","NST","0001035675"
"NTT ADR","NTT",NULL
"NTT DOCOMO ADR","DCM",NULL
"NU SKIN ENTER STK A","NUS","0001021561"
"NUCOR","NUE",NULL
"NUEVO ENERGY","NEV",NULL
"NUI","NUI",NULL
"NUVEEN ARIZ PRM INC MUN STK FD","NAZ",NULL
"NUVEEN CA DIV","NAC",NULL
"NUVEEN CAL INV QUAL MUN STK FD","NQC",NULL
"NUVEEN CAL MUNI MKT OPP STK FD","NCO",NULL
"NUVEEN CAL MUNI VALUE STK FD","NCA",NULL
"NUVEEN CAL PR PLUS MUNI STK FD","NCP",NULL
"NUVEEN CAL QUAL MUN STK FD","NUC",NULL
"NUVEEN CAL SL QL MN INC FD","NVC",NULL
"NUVEEN CONN MUNI","NTC",NULL
"NUVEEN DIV ADV","NAD",NULL
"NUVEEN FLO INV QUAL MUN STK FD","NQF",NULL
"NUVEEN FLO QUAL MUN STK FD","NUF",NULL
"NUVEEN INS CAL PR MN II STK FD","NCL",NULL
"NUVEEN INS CAL PR MUN STK FD","NPC",NULL
"NUVEEN INS FL PR MN STK FD","NFL",NULL
"NUVEEN INS MASS MUN II STK FD","NMT",NULL
"NUVEEN INS MUNI OPP STK FD","NIO",NULL
"NUVEEN INS NY SE TF STK FD","NXN",NULL
"NUVEEN INS PREM","NPX",NULL
"NUVEEN INS QUAL MUNI STK FD","NQI",NULL
"NUVEEN INS VA PR II STK FD","NPV",NULL
"NUVEEN INSURD CA STK FD","NXC",NULL
"NUVEEN INV","NQM",NULL
"NUVEEN MARY PRM MUN STK FD","NMY",NULL
"NUVEEN MIC QU MUN 2 STK FD","NUM",NULL
"NUVEEN MICH PRM MUN STK FD","NMP",NULL
"NUVEEN MUNI ADVANTAGE STK FD","NMA",NULL
"NUVEEN MUNI INCOME STK FD","NMI",NULL
"NUVEEN MUNI MKT OPP STK FD","NMO",NULL
"NUVEEN MUNI VALUE STK FD","NUV",NULL
"NUVEEN N C MUNI","NNC",NULL
"NUVEEN NJ INV QUAL MUNI STK FD","NQJ",NULL
"NUVEEN NJ PREM IMUNI STK FD","NNJ",NULL
"NUVEEN NY DIV","NAN",NULL
"NUVEEN NY INV QUAL MUNI STK FD","NQN",NULL
"NUVEEN NY MUNI VALUE FD","NNY",NULL
"NUVEEN NY PERF PLU MUNI STK FD","NNP",NULL
"NUVEEN NY PR MUN STK FD","NNF",NULL
"NUVEEN NY QUAL MUNI STK FD","NUN",NULL
"NUVEEN NY SEL QU MU STK FD","NVN",NULL
"NUVEEN OH QUAL MUN STK FD","NUO",NULL
"NUVEEN PA PREM","NPY",NULL
"NUVEEN PEN INV QUAL MUN STK FD","NQP",NULL
"NUVEEN PERF PLUS MUNI STK FD","NPP",NULL
"NUVEEN PREM INS MUN STK FD","NIF",NULL
"NUVEEN PREM MUN 2 STK FD","NPM",NULL
"NUVEEN PREM MUNI 4 STK FD","NPT",NULL
"NUVEEN PREM MUNI STK FD","NPI",NULL
"NUVEEN PREMIER MUNI STK FD","NPF",NULL
"NUVEEN QUAL FD","JHP",NULL
"NUVEEN QUAL II FD","JPS",NULL
"NUVEEN QUAL MUNI STK FD","NQU",NULL
"NUVEEN QUAL PREF FD","JTP",NULL
"NUVEEN SEL QUAL MUNI STK FD","NQS",NULL
"NUVEEN SEL T-F INC PORT STK FD","NXP",NULL
"NUVEEN SEL T-F P 2 STK FD","NXQ",NULL
"NUVEEN SEL T-F P 3 STK FD","NXR",NULL
"NUVEEN SELECT MAT MUNI STK FD","NIM",NULL
"NUVEEN SENIOR FD","NSL",NULL
"NUVEEN TEX QUAL MUN STK FD","NTX",NULL
"NW NATURAL GAS","NWN",NULL
"NY CMNTY BANCP","NYB",NULL
"NY TIMES STK A","NYT",NULL
"NYMAGIC","NYM",NULL
"OAKLEY","OO",NULL
"OCCIDENTAL","OXY",NULL
"OCEAN ENERGY","OEI",NULL
"OCEANEERING INTL","OII",NULL
"OCTEL","OTL","0001054905"
"OCWEN FINL","OCN",NULL
"ODYSSEY RE HLDGS","ORH",NULL
"OFFICE DEPOT","ODP",NULL
"OFFICEMAX","OMX","0000012978"
"OGE ENERGY","OGE","0001021635"
"OHIO POWER NT DEB A","OJB",NULL
"OIL DRI CP AMER","ODC",NULL
"OIL STATES INTL","OIS","0001121484"
"OLD NATL BANCORP","ONB",NULL
"OLD REPUBLIC","ORI",NULL
"OLIN","OLN",NULL
"OM GROUP","OMG",NULL
"OMEGA HEALTHCARE","OHI",NULL
"OMEGA PROTEIN","OME","0001053650"
"OMI","OMM","0001061571"
"OMNICARE","OCR",NULL
"OMNICOM","OMC","0000029989"
"OMNOVA SOLUTIONS","OMN","0001090061"
"ONEIDA","OCQ",NULL
"ONEOK","OKE","0001039684"
"OPPENHEIMER MULTI SEC TR STK F","OMS",NULL
"ORBITAL ENGINE ADR","OE",NULL
"ORBITAL SCIENCES","ORB",NULL
"OREGON STEEL","OS",NULL
"ORIENT EXPRESS STK A","OEH","0001115836"
"ORIENTL FINL GP","OFG",NULL
"ORIX ADR","IX",NULL
"ORTHODONTIC CNTR","OCA",NULL
"OSHKOSH TRUCK STK B","OSK",NULL
"OSMONICS","OSM",NULL
"OUTBACK STEAKHSE","OSI",NULL
"OVERSEAS SHIPHLD","OSG",NULL
"OWENS & MINOR","OMI",NULL
"OWENS ILLINOIS","OI",NULL
"OXFORD HEALTH PLANS","OHP",NULL
"OXFORD INDS","OXM",NULL
"P & O PRINCESS ADR","POC",NULL
"P ACUCAR CBD ADR REP PR","CBD",NULL
"PAC ENERGY PRTNR UN","PPX","0001168397"
"PACIFIC AMER INCOME SHRS STK F","PAI",NULL
"PACTIV","PTV","0001089976"
"PAINE WEB PREMIE","PIF",NULL
"PAINEWEBBER PREM","PPM",NULL
"PALL","PLL",NULL
"PAN PACIFIC","PNP","0001040454"
"PANAMERICAN BEV","PB",NULL
"PAR TECHNOLOGY","PTC",NULL
"PARK ELECTROCHEM","PKE",NULL
"PARK PLACE ENTER","PPE",NULL
"PARKER DRILLING","PKD",NULL
"PARKER HANNIFIN","PH",NULL
"PARKWAY PROP","PKY",NULL
"PARTNERRE","PRE",NULL
"PATINA OIL GAS","POG",NULL
"PAXAR","PXR",NULL
"PAYLESS SHOES","PSS",NULL
"PCCW ADR","PCW",NULL
"PEABODY ENERGY","BTU","0001064728"
"PEARSON ADR","PSO",NULL
"PECHINEY AMER ADR","PY",NULL
"PEDIATRIX MED","PDX",NULL
"PENGROWTH ENERGY UN","PGH",NULL
"PENN AMER GP","PNG",NULL
"PENN ENGIN","PNN",NULL
"PENN ENGIN STK A","PNN.A",NULL
"PENN REAL ESTATE","PEI",NULL
"PENN TREATY AMER","PTA",NULL
"PENN VIRGINIA","PVA",NULL
"PENN VIRGINIA RS","PVR","0001144945"
"PENTAIR","PNR",NULL
"PENTON MEDIA","PME",NULL
"PEOPLES ENERGY","PGL",NULL
"PEP BOYS","PBY",NULL
"PEPCO HOLDINGS","POM",NULL
"PEPSI BOTTLING","PBG",NULL
"PEPSIAMERICAS","PAS","0001084230"
"PEPSICO","PEP",NULL
"PERDIGAO ADR REP PR","PDA",NULL
"PEREZ COMP HLDGS ADR B","PC",NULL
"PERKINELMER","PKI",NULL
"PERMIAN BASIN STK UN","PBT",NULL
"PEROT SYSTEMS","PER",NULL
"PETRO CANADA","PCZ",NULL
"PETRO GEO SVCS ADR","PGO",NULL
"PETROCHINA ADR","PTR",NULL
"PETROLEO BRASIL ADR","PBR",NULL
"PETROLEO BRASIL ADR A","PBR.A",NULL
"PETROLEUM & RSC","PEO",NULL
"PFEIFFER VACUUM ADR","PV",NULL
"PFF BANCORP","PFB",NULL
"PFIZER","PFE",NULL
"PG&E","PCG",NULL
"PHARM RSC","PRX",NULL
"PHARMACIA","PHA",NULL
"PHELPS DODGE","PD",NULL
"PHIL AUTHORITY INCOME 1999 DEB","POB",NULL
"PHILADELPH SUBUR","PSC",NULL
"PHILIP MORRIS","MO",NULL
"PHILIPPINE LONG ADR","PHI",NULL
"PHILLIPS HEUSEN","PVH",NULL
"PHOENIX COS","PNX","0001129633"
"PHOENIX COS QUIBS DEB","PFX",NULL
"PHOSPHATE RSC ADR UN","PLP",NULL
"PICCADILLY CAFE","PIC",NULL
"PIEDMONT NAT GAS","PNY",NULL
"PIER 1 IMPORTS","PIR",NULL
"PILGRIMS PRIDE","CHX",NULL
"PILGRIMS PRIDE STK A","CHX.A",NULL
"PIMCO CA MUN III","PZC",NULL
"PIMCO CA MUNI","PCK",NULL
"PIMCO CALIFORNIA MUNI STK FD","PCQ",NULL
"PIMCO COMM MORT SEC TR STK FD","PCM",NULL
"PIMCO CORP INCM","PCN",NULL
"PIMCO CORP OPP","PTY",NULL
"PIMCO MUNI III","PMX",NULL
"PIMCO MUNICIPAL FD","PMF",NULL
"PIMCO MUNICIPAL FD II","PML",NULL
"PIMCO NEW YORK MUNI STK FD","PNF",NULL
"PIMCO NY MUN III","PYN",NULL
"PIMCO NY MUNI FD II","PNI",NULL
"PIMCO STRAT GLBL","RCS",NULL
"PINNACLE ENTNMT","PNK",NULL
"PINNACLE WEST","PNW",NULL
"PIONEER","MUO",NULL
"PIONEER ADR","PIO",NULL
"PIONEER HI INCOM TR","PHH",NULL
"PIONEER NATL RSC","PXD","0001038357"
"PITNEY BOWES","PBI",NULL
"PITTSTON","PZB",NULL
"PKG CORP AMER","PKG",NULL
"PLACER DOME","PDG",NULL
"PLAINS ALL AMER STK UN","PAA","0001070423"
"PLAINS EXPL","PXP",NULL
"PLAINS RESOURCES","PLX",NULL
"PLANTRONICS","PLT",NULL
"PLATINUM UNDERWR","PTP","0001171500"
"PLAYBOY ENTER STK A","PLA.A",NULL
"PLAYBOY ENTER STK B","PLA",NULL
"PLAYTEX PROD","PYX",NULL
"PLUM CREEK TIMB","PCL",NULL
"PMI GROUP","PMI",NULL
"PNC FINL SVC","PNC",NULL
"PNM RESOURCES","PNM",NULL
"POGO PRODUCING","PPP","0000230463"
"POLARIS INDS","PII",NULL
"POLO RALPH LAUR STK A","RL",NULL
"POLYONE","POL","0001122976"
"POPE & TALBOT","POP","0000311871"
"PORTLAND G E","PGB",NULL
"PORTUGAL TELECOM ADR","PT",NULL
"POSCO ADR","PKX",NULL
"POST PROP","PPS","0001012271"
"POTASH SASKATCHE","POT",NULL
"POTLATCH","PCH",NULL
"PPG INDUSTRIES","PPG",NULL
"PPL","PPL",NULL
"PRAXAIR","PX",NULL
"PRE PAID LEGAL","PPD",NULL
"PRECISION CAST","PCP",NULL
"PRECISION DRILL STK A","PDS",NULL
"PREFERRED INCOME OPPORTUNITY S","PFO",NULL
"PREFERRED INCOME STK FD","PFD",NULL
"PREFERREDPLUS TR 6.05% GE CAP ","PJT",NULL
"PREFERREDPLUS TR 7.4% CT PR","PJR",NULL
"PREFERREDPLUS TR SER VER-1 TR ","PJL",NULL
"PREMCOR","PCO",NULL
"PREMIER FARNELL ADR","PFP",NULL
"PRENTISS PROP","PP",NULL
"PRICE COMMS","PR",NULL
"PRIDE INTL","PDE",NULL
"PRIM HOSPITALITY","PDQ",NULL
"PRIME GP REALTY","PGE","0001042798"
"PRIMEDIA","PRM",NULL
"PRIMEWEST ENERGY TR UN","PWI",NULL
"PRINCIPAL FINL","PFG","0001126328"
"PROASSURANCE CP","PRA","0001127703"
"PROCTER & GAMBLE","PG",NULL
"PROGRESS ENERGY","PGN","0001094093"
"PROGRESSIVE OHIO","PGR",NULL
"PROGRESSIVE RTN STK FD","PGF",NULL
"PROLOGIS TRUST","PLD","0001050816"
"PROQUEST CO","PQE",NULL
"PROSPECT STREET HIGH PORT STK ","PHY",NULL
"PROSPECT STREET INCM","CNN",NULL
"PROTECTION ONE","POI",NULL
"PROTECTIVE LIFE","PL","0000310826"
"PROV FINCL SRVCS","PFS","0001178970"
"PROVIDENT CAP II","PCT",NULL
"PROVIDENT FNCL SR NT DEB","PFV",NULL
"PROVIDIAN FINL","PVN",NULL
"PROVINCE HLTHCAR","PRV",NULL
"PRUDENTIAL ADR","PUK",NULL
"PRUDENTIAL FINL","PRU",NULL
"PRUDENTIAL FINL UN","PFA",NULL
"PT TELEKOMUN ADR","TLK",NULL
"PUBL SVC ENTER","PEG","0001089206"
"PUBLIC STORAGE","PSA",NULL
"PUBLIC STORAGE ADR STK A","PSA.A",NULL
"PUBLIC SVC OKLA NT DEB B","POH",NULL
"PUBLICIS GROUPE ADR","PUB",NULL
"PUGET SOUND ENER","PSD","0001085392"
"PULITZER","PTZ",NULL
"PULTE HOMES","PHM",NULL
"PUTNAM HGH YIELD MUN TR STK FD","PYM",NULL
"PUTNAM HIGH INCM","PCF",NULL
"PUTNAM HIGH OPP","PCV",NULL
"PUTNAM INV GRADE","PGM",NULL
"PUTNAM MASTER TR STK FD","PMT",NULL
"PUTNAM MGE","PTM",NULL
"PUTNAM MNGE MUN TR STK FD","PMM",NULL
"PUTNAM MSTR INT TR STK FD","PIM",NULL
"PUTNAM MUNI BD","PMG",NULL
"PUTNAM MUNI OPP","PMO",NULL
"PUTNAM PREMIER TR STK FD","PPT",NULL
"PUTNAM TAX FREE HLTH CR STK FD","PMH",NULL
"PXRE","PXT","0001091748"
"QUAKER CHEM","KWR",NULL
"QUANEX","NX",NULL
"QUANTA SERVICES","PWR","0001050915"
"QUANTUM DSS GRP","DSS",NULL
"QUEBECOR WORLD","IQW",NULL
"QUEST DIAG","DGX","0001022079"
"QUESTAR","STR",NULL
"QUICKSILVER RSCS","KWK","0001060990"
"QUIKSILVER","ZQK",NULL
"QUINENCO ADR","LQ",NULL
"QUINSA SA ADR A","LQU",NULL
"QWEST COMMUNICAT","Q",NULL
"R G BARRY","RGB",NULL
"R&G FINANCIAL STK B","RGF",NULL
"RADIAN GROUP","RDN",NULL
"RADIO CENTRO ADR","RC",NULL
"RADIOSHACK","RSH",NULL
"RAILAMERICA","RRA",NULL
"RAIT INVEST TR","RAS","0001045425"
"RALCORP HLDGS","RAH",NULL
"RAMCO GERSHENSN","RPT",NULL
"RANGE RESOURCES","RRC",NULL
"RAYMOND JAMES","RJF",NULL
"RAYONIER","RYN",NULL
"RAYOVAC","ROV",NULL
"RAYTECH","RAY",NULL
"RAYTHEON","RTN","0001047122"
"RDO EQUIP STK A","RDO",NULL
"READERS DIGEST STK A","RDA",NULL
"REAL EST INCOME FD","RIT",NULL
"REALTY INCOME","O","0001024342"
"REALTY INCOME","OUI",NULL
"RECKSON ASSOC","RA",NULL
"RECKSON ASSOC STK B","RA.B",NULL
"REDWOOD TRUST","RWT",NULL
"REEBOK INTL","RBK",NULL
"REED ELSEVIER ADR","ENL",NULL
"REED ELSEVIER ADR","RUK",NULL
"REGAL ENTRTNMNT STK A","RGC","0001168696"
"REGENCY REALITY","REG","0001066247"
"REGIONS FINAN","RF","0001281761"
"REHABCARE","RHB",NULL
"REINSURANCE GRP","RGA",NULL
"RELIANCE STEEL","RS",NULL
"RELIANT RESOURCE","RRI","0001126294"
"RENAISSANCE RE","RNR",NULL
"RENAL CARE GP","RCI",NULL
"RENT WAY","RWY",NULL
"REPSOL YPF ADR","REP",NULL
"REPUBLIC SVCS STK A","RSG",NULL
"RESMED","RMD",NULL
"RESORTQUEST INTL","RZT",NULL
"REVLON STK A","REV",NULL
"REX STORES","RSC",NULL
"REYNOLDS & REY STK A","REY",NULL
"RFS HOTEL","RFS",NULL
"RH DONNELLEY","RHD","0001065310"
"RHODIA ADR","RHA",NULL
"RIBAPHARM","RNA",NULL
"RIO TINTO ADR","RTP",NULL
"RITCHIE BROS AUC","RBA",NULL
"RITE AID","RAD",NULL
"RJR TOBACCO HLDS","RJR",NULL
"RLI","RLI",NULL
"ROBBINS & MYERS","RBN",NULL
"ROBERT HALF","RHI","0000315213"
"ROC TAIWAN STK FD","ROC","0001315695"
"ROCHSTR GAS ELEC 6.65 1ST MTG ","RGE",NULL
"ROCK TENN STK A","RKT",NULL
"ROCKWELL AUTOMAT","ROK",NULL
"ROCKWELL COLLINS","COL",NULL
"ROGERS","ROG",NULL
"ROGERS COMS STK B","RG",NULL
"ROGERS WIRELESS STK B","RCN",NULL
"ROHM & HAAS","ROH",NULL
"ROLLINS","ROL",NULL
"ROPER INDUST","ROP",NULL
"ROSTELECOM ADR","ROS",NULL
"ROUGE INDS STK A","ROU",NULL
"ROUSE","RSE",NULL
"ROWAN COMPANIES","RDC",NULL
"ROWE COMPANIES","ROW",NULL
"ROYAL & SUN ALLI ADR","RSA",NULL
"ROYAL APPL","RAM",NULL
"ROYAL BK CANADA","RY",NULL
"ROYAL CARIB","RCL",NULL
"ROYAL DUTCH","RD",NULL
"ROYAL GR TECH","RYG",NULL
"ROYCE VALUE TR","RVT",NULL
"RPC","RES",NULL
"RPM","RPM",NULL
"RTI INTL METALS","RTI","0001068717"
"RUBY TUESDAY","RI",NULL
"RUDDICK","RDK",NULL
"RUSS BERRIE","RUS",NULL
"RUSSELL","RML",NULL
"RYDER SYSTEM","R",NULL
"RYERSON TULL","RT",NULL
"RYLAND GROUP","RYL",NULL
"S JERSEY INDS","SJI",NULL
"S PERU COPPER","PCU","0001001838"
"SABESP ADR","SBS",NULL
"SABINE ROYALTY STK UN","SBR",NULL
"SABRE HOLDINGS STK A","TSG","0001020265"
"SADIA ALIMENTOS ADR REP PR","SDA",NULL
"SAFEGUARD SCIENT","SFE",NULL
"SAFEWAY","SWY",NULL
"SAKS","SKS",NULL
"SALO BRO HI INCM","HIX",NULL
"SALOMON BROS 2008 WW GOV TR ST","SBG",NULL
"SALOMON BROS FUND STK FD","SBF",NULL
"SALOMON BROS HIGH YLD INCOME S","HIF",NULL
"SALOMON BROS WORLDWIDE STK FD","SBW",NULL
"SALTON","SFP",NULL
"SAN JUAN BASIN STK UN","SJT",NULL
"SAN PAOLO IMI ADR","IMI",NULL
"SANEPAR REP 10 NON VTG PR SHS ","BRS",NULL
"SANOFI SYNTHELAB ADR","SNY",NULL
"SANTA FE ENERGY STK UN","SFF",NULL
"SANTANDER BANCP","SBP",NULL
"SAP ADR","SAP",NULL
"SAPPI ADR","SPP",NULL
"SARA LEE","SLE",NULL
"SATURNS CNZ STK UN","MJF",NULL
"SATURNS DPL CAP","MJT",NULL
"SATURNS GE 02-","MOK",NULL
"SATURNS GE 02-","DKA",NULL
"SATYAM COMPUTER ADR","SAY",NULL
"SAUER","SHS",NULL
"SAUL CENTERS","BFS",NULL
"SAVIA SA DE CV ADR A","VAI",NULL
"SBC COMMS","SBC",NULL
"SBC COMMS PINES","SBT",NULL
"SCANA","SCG",NULL
"SCHAWK STK A","SGK",NULL
"SCHERING AKTIEN ADR","SHR",NULL
"SCHERING PLOUGH","SGP",NULL
"SCHLUMBERGER","SLB",NULL
"SCHWEITZER MAUD","SWM","0001000623"
"SCIENT ATLANTA","SFA",NULL
"SCOR ADR","SCO",NULL
"SCOTTISH ANNUITY","SCT","0001064122"
"SCOTTISH PWR ADR","SPI",NULL
"SCOTTS STK A","SMG",NULL
"SCPIE HLDG","SKP","0001013609"
"SCUDDER GLOBAL HI INCM STK FD","LBF",NULL
"SCUDDER INTER STK FD","KGT",NULL
"SCUDDER MUNI STK FD","KTF",NULL
"SCUDDER NEW ASIA STK FD","SAF",NULL
"SCUDDER STRAT MUN INC TR STK F","KSM",NULL
"SCUDDER STRAT STK FD","KST",NULL
"SCUDDR HIGH STK FD","KHI",NULL
"SCUDDR MULTIMKT STK FD","KMM",NULL
"SEA CONTAINERS STK A","SCR.A",NULL
"SEA CONTAINERS STK B","SCR.B",NULL
"SEACOR SMIT","CKH",NULL
"SEAGATE TECH HLD","STX",NULL
"SEALED AIR","SEE","0001012100"
"SEARS ROEB ACCEP","SRF",NULL
"SEARS ROEB ACCEP DEB","SRJ",NULL
"SEARS ROEB ACCEP QUART 6.95% D","SRH",NULL
"SEARS ROEBUCK","S","0001015780"
"SEITEL","SEI",NULL
"SELECT MEDICAL","SEM",NULL
"SELIGMAN QUALITY MUNI STK FD","SQF",NULL
"SELIGMAN SELECT MUNI STK FD","SEL",NULL
"SEMCO ENERGY","SEN","0000277158"
"SEMPRA ENERGY","SRE",NULL
"SENIOR HGH INCM","ARK",NULL
"SENIOR HOUSING","SNH",NULL
"SENSIENT TECH","SXT","0000310142"
"SEQUA STK A","SQA.A",NULL
"SEQUA STK B","SQA.B",NULL
"SERONO ADR","SRA",NULL
"SERVICE","SRV",NULL
"SERVICEMASTER","SVM","0001052045"
"SGL CARBON ADR","SGG",NULL
"SHAW COMMS STK B","SJR",NULL
"SHAW GROUP","SGR",NULL
"SHELL TRANSPORT ADR","SC",NULL
"SHERWIN WILLIAMS","SHW",NULL
"SHOPKO STORES","SKO",NULL
"SHURGARD STORAGE STK A","SHU",NULL
"SID NACIONAL ADR","SID",NULL
"SIEMENS ADR","SI",NULL
"SIERRA HEALTH","SIE",NULL
"SIERRA PACIFIC","SRP",NULL
"SIERRA PACIFIC PIES UN","SRC",NULL
"SILICON GRAPHICS","SGI",NULL
"SILVERLINE TECH ADR","SLT",NULL
"SIMON PROP GRP","SPG","0001063761"
"SIMPSON MANUF","SSD",NULL
"SINGAPORE","SGF",NULL
"SINOPEC BEIJING ADR H","BYH",NULL
"SINOPEC SHANGHAI PECHEM ADR H","SHI",NULL
"SITEL","SWW",NULL
"SIX CONTINENTS ADR","SXC",NULL
"SIX FLAGS","PKS",NULL
"SIZELER PROPERTY","SIZ",NULL
"SK TELECOM ADR","SKM",NULL
"SKECHERS USA STK A","SKX","0001065837"
"SKYLINE","SKY",NULL
"SL GREEN RLTY","SLG","0001040971"
"SL INDUSTRIES","SL",NULL
"SLM CORP","SLM","0001032033"
"SMALLCAP STK FD","MGC",NULL
"SMART & FINAL","SMF",NULL
"SMEDVIG ADR A","SMV.A",NULL
"SMEDVIG ADR B","SMV.B",NULL
"SMITH & NEPHEW ADR","SNN",NULL
"SMITH INTL","SII",NULL
"SMITHFIELD FOODS","SFD",NULL
"SNAP ON","SNA",NULL
"SOCQUIMICH ADR A","SQM.A",NULL
"SOCQUIMICH ADR B","SQM",NULL
"SODEXHO ADR","SDX",NULL
"SOLA INTL","SOL",NULL
"SOLECTRON","SLR",NULL
"SOLUTIA","SOI",NULL
"SONIC AUTOMOTIVE","SAH","0001043509"
"SONOCO PRODUCTS","SON",NULL
"SONY ADR","SNE",NULL
"SOTHEBYS STK A","BID",NULL
"SOURCE CAPITAL","SOR",NULL
"SOUTHERN","SO",NULL
"SOUTHERN AFRICA STK FD","SOA",NULL
"SOUTHERN UNION","SUG","0000203248"
"SOUTHWEST AIRLS","LUV",NULL
"SOUTHWEST GAS","SWX",NULL
"SOUTHWSTN BELL","DSW",NULL
"SOUTHWSTN ENER","SWN",NULL
"SOVEREIGN BANC","SOV",NULL
"SOVRAN SELF ST","SSS",NULL
"SPAIN STK FD","SNF",NULL
"SPARTECH","SEH",NULL
"SPARTON","SPA",NULL
"SPECIALTY LABS","SP",NULL
"SPEEDWAY MTRSP","TRK",NULL
"SPHERION","SFN",NULL
"SPINNAKER EXPLOR","SKE",NULL
