"name","symbol","CIK"
"PUTNAM PREMIER TR STK FD","PPT","827773"
"PUTNAM TAX FREE HLTH CR STK FD","PMH","887398"
"PXRE","PXT","0001091748"
"QUAKER CHEM","KWR","0000081362"
"QUANEX","NX","0000276889"
"QUANTA SERVICES","PWR","0001050915"
"QUANTUM DSS GRP","DSS","709283"
"QUEBECOR WORLD","IQW","0001003470"
"QUEST DIAG","DGX","0001022079"
"QUESTAR","STR","0000751652"
"QUICKSILVER RSCS","KWK","0001060990"
"QUIKSILVER","ZQK","0000805305"
"QUINENCO ADR","LQ","0001040649"
"QUINSA SA ADR A","LQU","0001010246"
"QWEST COMMUNICAT","Q","0001037949"
"R G BARRY","RGB","749872"
"R&G FINANCIAL STK B","RGF","0001016933"
"RADIAN GROUP","RDN","0000890926"
"RADIO CENTRO ADR","RC","0000906526"
"RADIOSHACK","RSH","0000096289"
"RAILAMERICA","RRA","0000887637"
"RAIT INVEST TR","RAS","0001045425"
"RALCORP HLDGS","RAH","0000918021"
"RAMCO GERSHENSN","RPT","0000842183"
"RANGE RESOURCES","RRC","0000315852"
"RAYMOND JAMES","RJF","0000720005"
"RAYONIER","RYN","0000052827"
"RAYOVAC","ROV","1028985"
"RAYTECH","RAY","0000797917"
"RAYTHEON","RTN","0001047122"
"RDO EQUIP STK A","RDO","1023902"
"READERS DIGEST STK A","RDA","0000858558"
"REAL EST INCOME FD","RIT","1173557"
"REALTY INCOME","O","0001024342"
"REALTY INCOME","OUI","726728"
"RECKSON ASSOC","RA","0000930548"
"RECKSON ASSOC STK B","RA.B","930548"
"REDWOOD TRUST","RWT","0000930236"
"REEBOK INTL","RBK","0000770949"
"REED ELSEVIER ADR","ENL","0000929872"
"REED ELSEVIER ADR","RUK","0000929869"
"REGAL ENTRTNMNT STK A","RGC","0001168696"
"REGENCY REALITY","REG","0001066247"
"REGIONS FINAN","RF","0001281761"
"REHABCARE","RHB","0000812191"
"REINSURANCE GRP","RGA","0000898174"
"RELIANCE STEEL","RS","0000861884"
"RELIANT RESOURCE","RRI","0001126294"
"RENAISSANCE RE","RNR","0000913144"
"RENAL CARE GP","RCI","0000920052"
"RENT WAY","RWY","0000893046"
"REPSOL YPF ADR","REP","0000847838"
"REPUBLIC SVCS STK A","RSG","0001060391"
"RESMED","RMD","0000943819"
"RESORTQUEST INTL","RZT","1057507"
"REVLON STK A","REV","0000887921"
"REX STORES","RSC","0000744187"
"REYNOLDS & REY STK A","REY","0000083588"
"RFS HOTEL","RFS","906408"
"RH DONNELLEY","RHD","0001065310"
"RHODIA ADR","RHA","0001062814"
"RIBAPHARM","RNA","1116613"
"RIO TINTO ADR","RTP","0000887028"
"RITCHIE BROS AUC","RBA","0001046102"
"RITE AID","RAD","0000084129"
"RJR TOBACCO HLDS","RJR","83612"
"RLI","RLI","0000084246"
"ROBBINS & MYERS","RBN","0000084290"
"ROBERT HALF","RHI","0000315213"
"ROC TAIWAN STK FD","ROC","0001315695"
"ROCHSTR GAS ELEC 6.65 1ST MTG ","RGE","84557"
"ROCK TENN STK A","RKT","0000230498"
"ROCKWELL AUTOMAT","ROK","0001024478"
"ROCKWELL COLLINS","COL","0001137411"
"ROGERS","ROG","0000084748"
"ROGERS COMS STK B","RG","0000733099"
"ROGERS WIRELESS STK B","RCN","1135922"
"ROHM & HAAS","ROH","0000084792"
"ROLLINS","ROL","0000084839"
"ROPER INDUST","ROP","0000882835"
"ROSTELECOM ADR","ROS","0001054487"
"ROUGE INDS STK A","ROU","918577"
"ROUSE","RSE","85388"
"ROWAN COMPANIES","RDC","0000085408"
"ROWE COMPANIES","ROW","85417"
"ROYAL & SUN ALLI ADR","RSA","1126313"
"ROYAL APPL","RAM","85462"
"ROYAL BK CANADA","RY","0001000275"
"ROYAL CARIB","RCL","0000884887"
"ROYAL DUTCH","RD","85486"
"ROYAL GR TECH","RYG","0001047693"
"ROYCE VALUE TR","RVT","804116"
"RPC","RES","0000742278"
"RPM","RPM","0000110621"
"RTI INTL METALS","RTI","0001068717"
"RUBY TUESDAY","RI","68270"
"RUDDICK","RDK","0000085704"
"RUSS BERRIE","RUS","0000739878"
"RUSSELL","RML","0000085812"
"RYDER SYSTEM","R","0000085961"
"RYERSON TULL","RT","0000068270"
"RYLAND GROUP","RYL","0000085974"
"S JERSEY INDS","SJI","0000091928"
"S PERU COPPER","PCU","0001001838"
"SABESP ADR","SBS","0001170858"
"SABINE ROYALTY STK UN","SBR","0000710752"
"SABRE HOLDINGS STK A","TSG","0001020265"
"SADIA ALIMENTOS ADR REP PR","SDA","0001130968"
"SAFEGUARD SCIENT","SFE","0000086115"
"SAFEWAY","SWY","0000086144"
"SAKS","SKS","0000812900"
"SALO BRO HI INCM","HIX","1058239"
"SALOMON BROS 2008 WW GOV TR ST","SBG","906237"
"SALOMON BROS FUND STK FD","SBF","205545"
"SALOMON BROS HIGH YLD INCOME S","HIF","891760"
"SALOMON BROS WORLDWIDE STK FD","SBW","914035"
"SALTON","SFP","0000878280"
"SAN JUAN BASIN STK UN","SJT","0000319655"
"SAN PAOLO IMI ADR","IMI","0000939187"
"SANEPAR REP 10 NON VTG PR SHS ","BRS","0000073887"
"SANOFI SYNTHELAB ADR","SNY","0001121404"
"SANTA FE ENERGY STK UN","SFF","0000893486"
"SANTANDER BANCP","SBP","0001099958"
"SAP ADR","SAP","0001000184"
"SAPPI ADR","SPP","0001072483"
"SARA LEE","SLE","0000023666"
"SATURNS CNZ STK UN","MJF","1030461"
"SATURNS DPL CAP","MJT","1283678"
"SATURNS GE 02-","MOK","1356982"
"SATURNS GE 02-","DKA","1350487"
"SATYAM COMPUTER ADR","SAY","0001106056"
"SAUER","SHS","0000865754"
"SAUL CENTERS","BFS","0000907254"
"SAVIA SA DE CV ADR A","VAI","1256940"
"SBC COMMS","SBC","732717"
"SBC COMMS PINES","SBT","732717"
"SCANA","SCG","0000754737"
"SCHAWK STK A","SGK","0000719164"
"SCHERING AKTIEN ADR","SHR","0001124139"
"SCHERING PLOUGH","SGP","0000310158"
"SCHLUMBERGER","SLB","0000087347"
"SCHWEITZER MAUD","SWM","0001000623"
"SCIENT ATLANTA","SFA","0000087777"
"SCOR ADR","SCO","0001023027"
"SCOTTISH ANNUITY","SCT","0001064122"
"SCOTTISH PWR ADR","SPI","0001045513"
"SCOTTS STK A","SMG","0000825542"
"SCPIE HLDG","SKP","0001013609"
"SCUDDER GLOBAL HI INCM STK FD","LBF","887590"
"SCUDDER INTER STK FD","KGT","832925"
"SCUDDER MUNI STK FD","KTF","839533"
"SCUDDER NEW ASIA STK FD","SAF","0000086104"
"SCUDDER STRAT MUN INC TR STK F","KSM","846596"
"SCUDDER STRAT STK FD","KST","919708"
"SCUDDR HIGH STK FD","KHI","830160"
"SCUDDR MULTIMKT STK FD","KMM","842905"
"SEA CONTAINERS STK A","SCR.A","88095"
"SEA CONTAINERS STK B","SCR.B","88095"
"SEACOR SMIT","CKH","0000859598"
"SEAGATE TECH HLD","STX","0001137789"
"SEALED AIR","SEE","0001012100"
"SEARS ROEB ACCEP","SRF","88255"
"SEARS ROEB ACCEP DEB","SRJ","1271847"
"SEARS ROEB ACCEP QUART 6.95% D","SRH","1214133"
"SEARS ROEBUCK","S","0001015780"
"SEITEL","SEI","1003632"
"SELECT MEDICAL","SEM","1035688"
"SELIGMAN QUALITY MUNI STK FD","SQF","862813"
"SELIGMAN SELECT MUNI STK FD","SEL","857694"
"SEMCO ENERGY","SEN","0000277158"
"SEMPRA ENERGY","SRE","0001032208"
"SENIOR HGH INCM","ARK","896665"
"SENIOR HOUSING","SNH","0001075415"
"SENSIENT TECH","SXT","0000310142"
"SEQUA STK A","SQA.A","95301"
"SEQUA STK B","SQA.B","95301"
"SERONO ADR","SRA","0001117399"
"SERVICE","SRV","89089"
"SERVICEMASTER","SVM","0001052045"
"SGL CARBON ADR","SGG","0000945724"
"SHAW COMMS STK B","SJR","0000932872"
"SHAW GROUP","SGR","0000914024"
"SHELL TRANSPORT ADR","SC","1275104"
"SHERWIN WILLIAMS","SHW","0000089800"
"SHOPKO STORES","SKO","0000878314"
"SHURGARD STORAGE STK A","SHU","0000906933"
"SID NACIONAL ADR","SID","0001049659"
"SIEMENS ADR","SI","0001135644"
"SIERRA HEALTH","SIE","0000754009"
"SIERRA PACIFIC","SRP","0000741508"
"SIERRA PACIFIC PIES UN","SRC","1232711"
"SILICON GRAPHICS","SGI","0000802301"
"SILVERLINE TECH ADR","SLT","1115084"
"SIMON PROP GRP","SPG","0001063761"
"SIMPSON MANUF","SSD","0000920371"
"SINGAPORE","SGF","864415"
"SINOPEC BEIJING ADR H","BYH","0001040472"
"SINOPEC SHANGHAI PECHEM ADR H","SHI","0000908732"
"SITEL","SWW","0000943820"
"SIX CONTINENTS ADR","SXC","0001131383"
"SIX FLAGS","PKS","701374"
"SIZELER PROPERTY","SIZ","0000805419"
"SK TELECOM ADR","SKM","0001015650"
"SKECHERS USA STK A","SKX","0001065837"
"SKYLINE","SKY","0000090896"
"SL GREEN RLTY","SLG","0001040971"
"SL INDUSTRIES","SL","89270"
"SLM CORP","SLM","0001032033"
"SMALLCAP STK FD","MGC","809584"
"SMART & FINAL","SMF","0000875751"
"SMEDVIG ADR A","SMV.A","1047941"
"SMEDVIG ADR B","SMV.B","0000908666"
"SMITH & NEPHEW ADR","SNN","0000845982"
"SMITH INTL","SII","0000721083"
"SMITHFIELD FOODS","SFD","0000091388"
"SNAP ON","SNA","0000091440"
"SOCQUIMICH ADR A","SQM.A","909037"
"SOCQUIMICH ADR B","SQM","0000909037"
"SODEXHO ADR","SDX","0001169715"
"SOLA INTL","SOL","912088"
"SOLECTRON","SLR","0000835541"
"SOLUTIA","SOI","1043382"
"SONIC AUTOMOTIVE","SAH","0001043509"
"SONOCO PRODUCTS","SON","0000091767"
"SONY ADR","SNE","0000313838"
"SOTHEBYS STK A","BID","0000823094"
"SOURCE CAPITAL","SOR","91847"
"SOUTHERN","SO","0000092122"
"SOUTHERN AFRICA STK FD","SOA","899660"
"SOUTHERN UNION","SUG","0000203248"
"SOUTHWEST AIRLS","LUV","0000092380"
"SOUTHWEST GAS","SWX","0000092416"
"SOUTHWSTN BELL","DSW","0001319947"
"SOUTHWSTN ENER","SWN","0000007332"
"SOVEREIGN BANC","SOV","0000811830"
"SOVRAN SELF ST","SSS","0000944314"
"SPAIN STK FD","SNF","818105"
"SPARTECH","SEH","0000077597"
"SPARTON","SPA","0000092679"
"SPECIALTY LABS","SP","0001123333"
"SPEEDWAY MTRSP","TRK","0000934648"
"SPHERION","SFN","0000914536"
"SPINNAKER EXPLOR","SKE","0001089697"
"SPIRENT ADR","SPM","0001130498"
"SPORTS AUTHOR","TSA","0000912262"
"SPRINT FON GROUP TRK","FON","101830"
"SPRINT PCS GROUP TRK","PCS","0001283699"
"SPRINT UN","SDE","940776"
"SPS TECH","ST","93444"
"SPX","SPW","0000088205"
"SRA INTL STK A","SRX","0000906192"
"SSBH CAPITAL I PR","SSR","1274235"
"ST JOE","JOE","0000745308"
"ST JUDE MEDICAL","STJ","0000203077"
"ST MARY LAND","SM","0000893538"
"ST PAUL","SPC","0001028985"
"STANCORP FINL GP","SFG","0001079577"
"STANDARD COML","STW","0000093319"
"STANDARD MOTOR STK A","SMP","0000093389"
"STANDARD PACIFIC","SPF","0000878560"
"STANDARD REGISTE","SR","0000093456"
"STANDEX INTL","SXI","0000310354"
"STANLEY WORKS","SWK","0000093556"
"STAR GAS PARTNER STK UN","SGU","0001002590"
"STAR GAS PARTNER UN","SGH","0001002590"
"STARTEK","SRT","0001031029"
"STARWOOD HOTELS","HOT","0000316206"
"STATE STREET","SBZ","1013803"
"STATE STREET","STT","0000093751"
"STATEN ISLD BNCP","SIB","1042801"
"STATION CASINOS","STN","0000898660"
"STATOIL ADR","STO","0001140625"
"STEAK N SHAKE","SNS","0000093859"
"STEELCASE STK A","SCS","0001050825"
"STEINWAY MUSIC","LVB","0000911583"
"STELMAR SHIPPING","SJH","0001133882"
"STEPAN","SCL","0000094049"
"STERIS","STE","0000815065"
"STERLING BANCORP","STL","0000093451"
"STEWART INFO SVC","STC","0000094344"
"STEWART STEVEN","SVC","94328"
"STIFEL FINANCIAL","SF","0000720672"
"STILLWATER MNG","SWC","0000931948"
"STILWELL FINL 7.875% PINES DEB","SVQ","1065865"
"STMICROELECTRON","STM","0000932787"
"STONE ENERGY","SGY","0000904080"
"STONERIDGE","SRI","0001043337"
"STORA ENSO OYJ ADR R","SEO","0001120557"
"STORAGE TECH","STK","0000094673"
"STRATEGIC GLOBAL INCOME STK FD","SGL","880943"
"STRIDE RITE","SRR","0000094887"
"STRUCT 8.70% CORP BCKD TR SEC ","KRL","1283447"
"STRUCTURED 8.75 DEB","KTJ","1215002"
"STRUCTURED OBLGN 2002-1 TR CTF","DHM","1242342"
"STRUCTURED PRD 8 DEB","KTH","1283464"
"STRUCTURED PROD","KTK","1283466"
"STRUCTURED PRODS","KCC","1283601"
"STRUCTURED PRODS","KCH","1187867"
"STRUCTURED PRODS","KCJ","1283458"
"STRUCTURED PRODS","KCN","1283364"
"STRUCTURED PRODS","KCV","1283338"
"STRUCTURED PRODS","KRJ","1283334"
"STRUCTURED PRODS","KTB","1391423"
"STRUCTURED PRODS","KTN","1023947"
"STRUCTURED PRODS","KTP","1283602"
"STRUCTURED PRODS","KTS","1283599"
"STRUCTURED PRODS","KTX","1283453"
"STRUCTURED PRODS 6.7 CORTS SUN","KNO","1283451"
"STRUCTURED PRODS 8.072 CORTS D","KNH","1283595"
"STRUCTURED PRODS DEB","KCO","1264218"
"STRUCTURED PRODS DEB","KCT","1283336"
"STRUCTURED PRODS DEB","KOB","1283449"
"STRUCTURED PRODS DEB","KRD","1281813"
"STRUCTURED PRODS DEB","KSK","1283463"
"STRUCTURED PRODS DEB","KSO","1283460"
"STRUCTURED PRODS DEB","KTE","1283454"
"STRUCTURED PRODS TR DEB","KCW","1283456"
"STRUCTURED PRODS TR DEB A","KCX","1283590"
"STRUCTURED PRODS TR DEB A","KRH","1283331"
"STRYKER","SYK","0000310764"
"STUDENT LOAN","STU","0000893955"
"STURM RUGER","RGR","0000095029"
"SUBRBN PROPANE STK UN","SPH","0001005210"
"SUEZ ADR","SZE","0001158533"
"SUMMIT PROPERTY","SMT","915773"
"SUN COMMUNITIES","SUI","0000912593"
"SUNCOR ENERGY","SU","0000311337"
"SUNGARD DATA SYS","SDS","0000789388"
"SUNOCO","SUN","0000095304"
"SUNOCO LOGISTICS","SXL","0001161154"
"SUNRISE ASST LVG","SRZ","0001011064"
"SUNTRUST BANKS","STI","0000750556"
"SUPERI ENER SVCS","SPN","0000886835"
"SUPERIOR INDS","SUP","0000095552"
"SUPERMERCADOS ADR","UNR","1018969"
"SUPERVALU","SVU","0000095521"
"SWIFT ENERGY","SFY","0000351817"
"SWISS HELVETIA STK FD","SWZ","813623"
"SWISSCOM AG ADR","SCM","0001069336"
"SWS GROUP","SWS","0000878520"
"SYBASE","SY","0000768262"
"SYBRON DENTAL","SYD","0001121302"
"SYMBOL TECHS","SBL","0000278352"
"SYMS","SYM","0000724742"
"SYNGENTA ADR","SYT","0001123661"
"SYNOVUS","SNV","0000018349"
"SYSCO","SYY","0000096021"
"SYSTEMAX","SYX","0000945114"
"T G S ADR B","TGS","0000930689"
"TAIWAN STK FD","TWN","804123"
"TALISMAN ENERGY","TLM","0000201283"
"TANGER FACTORY","SKT","0000899715"
"TARGET","TGT","0000027419"
"TASTY BAKING","TBC","740942"
"TAUBMAN CNTR","TCO","0000890319"
"TCF FINANCIAL","TCB","0000814184"
"TCW CONVERT SEC STK FD","CVT","809559"
"TCW DW TERM TRUST 2003 STK FD","TMT","896346"
"TDC A/S ADR B","TLD","0000920602"
"TDK ADR","TDK","0000203383"
"TECHNIP-COFLEXIP ADR","TKP","0001157654"
"TECHNITROL","TNL","0000096763"
"TECO ENERGY","TE","0001128738"
"TEEKAY SHIPPING","TK","0000911971"
"TEFRON","TFR","0001044863"
"TEJON RANCH","TRC","0000096869"
"TEKTRONIX","TEK","0000096879"
"TEL & DATA SYS SR NT DEB A","TDA","1051512"
"TELE CL SUL ADR REP PR","TSU","0001066116"
"TELE CTR OES ADR REP PR","TRO","0001066114"
"TELE LEST CL ADR REP PR","TBE","0001066124"
"TELE NORD CL ADR REP PR","TND","1066122"
"TELE NORT CL ADR REP PR","TCN","0001066121"
"TELE NORTE LE ADR REP PR","TNE","0001066113"
"TELE SUDESTE ADR REP PR","TSD","0001066123"
"TELEBRAS ADR REP PR","TBH","1085111"
"TELECOM ADR B","TEO","0000932470"
"TELECOM ITALIA ADR","TI","0000948642"
"TELECOM ITALIA ADR A","TI.A","948642"
"TELECOM NZ ADR","NZT","0000875809"
"TELEDYNE TECH","TDY","0001094285"
"TELEF DE ARG ADR B","TAR","0000914242"
"TELEFLEX","TFX","0000096943"
"TELEFONICA ADR","TEF","814052"
"TELEFONICA ADR B","TDP","0001014620"
"TELEFONICA MOVIL ADR","TEM","0001169740"
"TELEFONOS CHILE ADR","CTC","0000863614"
"TELEFONOS DE MEX ADR L","TMX","0000866213"
"TELEKOM AUSTRIA ADR","TKA","0001127051"
"TELEMIG PART ADR REP PR","TMB","0001066118"
"TELESP ADR REP PR","TSP","0001066119"
"TELESP CL PA ADR REP PR","TCP","0001071337"
"TELEX CHILE ADR","TL","948710"
"TELSTRA ADR","TLS","0001046126"
"TELUS","TU","0000868675"
"TEMPLE INLAND","TIN","0000731939"
"TEMPLETON","TEI","909112"
"TEMPLETON CHINA","TCH","909226"
"TEMPLETON EMRG MKT STK FD","EMF","809708"
"TEMPLETON GBL STK FD","GIM","828803"
"TEMPLETON RUSSIA","TRF","930828"
"TENARIS SA ADR","TS","0001190723"
"TENET HEALTHCARE","THC","0000070318"
"TENN VAL AUTH DEB","TVE","1084899"
"TENN VAL AUTH DEB D","TVC","1376986"
"TENNANT","TNC","0000097134"
"TENNECO AUTO","TEN","0001024725"
"TEPPCO STK UN","TPP","0000857644"
"TERADYNE","TER","0000097210"
"TEREX","TEX","0000097216"
"TERRA INDUSTRIES","TRA","0000722079"
"TERRA NITROGEN","TNH","0000879575"
"TESORO PETROLEUM","TSO","0000050104"
"TETRA TECH","TTI","0000844965"
"TEXAS GENCO","TGN","1188303"
"TEXAS INDS","TXI","0000097472"
"TEXAS INSTRUMENT","TXN","0000097476"
"TEXAS PACIFIC LD","TPL","0000097517"
"TEXTRON","TXT","0000217346"
"THAI STK FD","TTF","822794"
"THE BUCKLE","BKE","0000885245"
"THE FIRST AMERN","FAF","0000036047"
"THE MILLS CP","MLS","0000914713"
"THE TALBOTS","TLB","0000912263"
"THERAGENICS","TGX","0000795551"
"THERMO ELECTRON","TMO","0000097745"
"THOMAS & BETTS","TNB","0000097854"
"THOMAS INDS","TII","0000097886"
"THOMSON CORP","TOC","0001075124"
"THOMSON MULTIMED ADR","TMS","0001080259"
"THOR INDUSTRIES","THO","0000730263"
"THORNBURG MTG","TMA","0000892535"
"THREE FIVE SYS","TFS","0000032272"
"TIDEWATER","TDW","0000098222"
"TIFFANY","TIF","0000098246"
"TIMBERLAND STK A","TBL","0000814361"
"TIMKEN","TKR","0000098362"
"TITAN","TTN","0000032258"
"TITAN INTL","TWI","0000899751"
"TITANIUM METALS","TIE","0001011657"
"TJX","TJX","0000109198"
"TODD SHIPYARDS","TOD","0000098537"
"TOLL BROTHERS","TOL","0000794170"
"TOM BROWN","TBI","14803"
"TOMKINS ADR","TKS","0000838877"
"TOMMY HILFIGER","TOM","0000888747"
"TOMMY HILFIGER 9% BD","THB","1250591"
"TOO","TOO","1085482"
"TOOTSIE ROLL","TR","0000098677"
"TORCH ENERGY STK UN","TRU","0000912030"
"TORCHMARK","TMK","0000320335"
"TORO","TTC","0000737758"
"TORONTO DOMINION","TD","0001135971"
"TOTAL FINA ELF ADR","TOT","0000879764"
"TOTAL SYS SVCS","TSS","0000721683"
"TOUCH AMERICA","TAA","1144835"
"TOWER AUTOMOTV","TWR","925548"
"TOWN CTRY","TCT","0000906110"
"TOYOTA MOTOR ADR","TM","0001094517"
"TOYS R US","TOY","0001005414"
"TPG N.V. ADR","TP","1062573"
"TRAMMELL CROW","TCC","0001022438"
"TRANSALTA","TAC","0001144800"
"TRANSAMERICA","TAI","99197"
"TRANSAMERICA QUART BD","TDF","919893"
"TRANSAMERICA SR QUART DEB","TFD","1191198"
"TRANSATLANTIC","TRH","0000862510"
"TRANSCANADA PIPE","TRP","0001232384"
"TRANSCO REALTY","TCI","0000733590"
"TRANSOCEAN","RIG","0001083269"
"TRANSPRO","TPR","0000948844"
"TRANSTECHNOLOGY","TT","99359"
"TRAVELERS PROPTY NT CNV DEB","TPK","938583"
"TRAVELERS PROPTY STK B","TAP.B","24545"
"TRC COMPANIES","TRR","0000103096"
"TREDEGAR","TG","0000850429"
"TREMONT","TRE","0001173643"
"TRENWICK GROUP","TWK","787952"
"TREX","TWP","0001069878"
"TRI CONTINENTAL","TY","0000099614"
"TRIAD HOSPITALS","TRI","0001074771"
"TRIARC STK A","TRY","0000030697"
"TRIBUNE","TRB","0000726513"
"TRIBUNE PHONES","TXA","1229734"
"TRICOM SA ADR A","TDR","1052124"
"TRINITY","TRN","0000099780"
"TRITON PCS HLDGS STK A","TPC","0001091973"
"TRIUMPH","TGI","0001021162"
"TRIZEC PROPERTIS","TRZ","0001161935"
"TRUMP HOTELS","DJT","943320"
"TRVLRS PPTY CAS STK A","TAP.A","24545"
"TSAKOS ENERGY","TNP","0001166663"
"TUPPERWARE","TUP","0001008654"
"TURKCELL ADR","TKC","0001071321"
"TURKISH INV","TKF","856218"
"TV AZTECA ADR","TZA","0001023025"
"TVX GOLD","TVX","808462"
"TWIN DISC","TDI","1051512"
"TWN SEMICONT MAN ADR","TSM","0001046179"
"TXU","TXU","0001023291"
"TYCO INTL","TYC","0000833444"
"TYLER TECHNOL","TYL","0000860731"
"TYSON FOODS","TSN","0000100493"
"U S B HOLDINGS","UBH","0000707805"
"UAL","UAL","100517"
"UBS","UBS","0001114446"
"UGI","UGI","0000884614"
"UICI","UCI","0000773660"
"UIL HOLDINGS","UIL","0001082510"
"ULTRAPAR ADR REP PR","UGP","0001094955"
"UNIBANCO ADR REP UN","UBB","1159187"
"UNIFI","UFI","0000100726"
"UNIFIRST","UNF","0000717954"
"UNILEVER NV","UN","0000110390"
"UNILEVER PLC ADR","UL","0000217410"
"UNION PACIFIC","UNP","0000100885"
"UNION PLANTERS","UPC","100893"
"UNIONBANCAL","UB","0001011659"
"UNIONBANCAL FIN","UBT","1070730"
"UNISOURCE ENERGY","UNS","0000100122"
"UNISYS","UIS","0000746838"
"UNIT","UNT","0000798949"
"UNITED MICROELEC ADR","UMC","0001033767"
"UNITED PARCEL STK B","UPS","0001090727"
"UNITED PARK CITY","UPK","101424"
"UNITED RENTAL","URI","0001047166"
"UNITED TECH","UTX","0000101829"
"UNITED UTILITIES ADR","UU","0001053775"
"UNITEDHEALTH GRP","UNH","0000731766"
"UNITRIN","UTR","0000860748"
"UNIVERSAL","UVV","0000102037"
"UNIVERSAL HEALTH STK B","UHS","0000352915"
"UNIVISION COMM STK A","UVN","0001017008"
"UNIVSL COMPRESSN","UCO","0001057234"
"UNOCAL","UCL","716039"
"UNOVA","UNA","1044590"
"UNUMPROVIDENT","UNM","0000005513"
"UNUMPROVIDENT PINES DEB","UNN","5513"
"UNVL HEALTH RTY","UHT","0000798783"
"UPM KYMMENE ADR","UPM","0001089642"
"URS","URS","0000102379"
"URSTADT BIDDLE","UBP","0001029800"
"URSTADT BIDDLE STK A","UBP.A","1029800"
"US BANCORP","USB","0000036104"
"US CELLULAR 8.75% SR NT DEB","UZG","0001030241"
"US INDS","USI","944302"
"US REST PROP","USV","1032462"
"US STEEL CORP","X","0001163302"
"US STEEL CORP 10 SQUIDS DEB","XSS","1163302"
"USEC","USU","0001065059"
"USG","USG","0000757011"
"UST","UST","0000811669"
"UTD AUTO GRP","UAG","0001019849"
"UTD DEFENSE INDS","UDI","1051719"
"UTD DOMINION","UDM","74208"
"UTD DOMINION","UDR","0000074208"
"UTD INDUSTRIAL","UIC","0000101271"
"VA ELEC & PWR SR NT LIQUIDS PR","VPA","103682"
"VA ELEC PWR","VEA","1214973"
"VAIL RESORTS","MTN","0000812011"
"VALASSIS COMS","VCI","0000883293"
"VALERO ENERGY","VLO","0001035002"
"VALERO LP","VLI","0001110805"
"VALHI","VHI","0000059255"
"VALLEY NATL BANC","VLY","0000714310"
"VALMONT INDS","VMI","0000102729"
"VALSPAR","VAL","0000102741"
"VALUE CITY","VCD","874444"
"VAN DER MOOLEN ADR","VDM","0001072245"
"VAN KAMPEN ADV MUN STK FD","VKA","889526"
"VAN KAMPEN BOND STK FD","VBF","5094"
"VAN KAMPEN CAL QUAL MU STK FD","VQC","877461"
"VAN KAMPEN FL MUNI TR STK FD","VFM","877701"
"VAN KAMPEN HIGH INCM II STK FD","VLT","846671"
"VAN KAMPEN HIGH STK FD","VIT","843506"
"VAN KAMPEN INCM STK FD","VIN","820026"
"VAN KAMPEN INV GRADE STK FD","VIG","849135"
"VAN KAMPEN MUN OP TR II STK FD","VOT","902754"
"VAN KAMPEN MUN OPP TR STK FD","VMO","884152"
"VAN KAMPEN MUNI INC TR STK FD","VMT","818305"
"VAN KAMPEN MUNI TRUST STK FD","VKQ","877463"
"VAN KAMPEN NY QUAL MUN STK FD","VNM","877467"
"VAN KAMPEN NY VAL MUN STK FD","VNV","895530"
"VAN KAMPEN OH QUAL MUN STK FD","VOQ","877649"
"VAN KAMPEN PEN QUAL MU STK FD","VPQ","877703"
"VAN KAMPEN PEN VAL MUN STK FD","VPV","895528"
"VAN KAMPEN PENN MUN INC STK FD","VAP","889518"
"VAN KAMPEN PENN STK FD","VTP","883267"
"VAN KAMPEN QUAL MUN TR STK FD","VCV","895531"
"VAN KAMPEN SENIOR INCM TR","VVR","1059386"
"VAN KAMPEN STRAT SEC MU STK FD","VKS","894241"
"VAN KAMPEN TR INS MUNI STK FD","VIM","880893"
"VAN KAMPEN TR INV GR CA STK FD","VIC","883266"
"VAN KAMPEN TR INV GR FL STK FD","VTF","883268"
"VAN KAMPEN TR INV GR NJ FD","VTJ","883269"
"VAN KAMPEN TR INV GR NJ STK FD","VTN","946823"
"VAN KAMPEN TR INV MUN STK FD","VGM","880892"
"VAN KAMPEN VAL MUNI INC STK FD","VKV","895529"
"VARCO INTL","VRC","860097"
"VARIAN MEDICAL","VAR","0000203527"
"VCP ADR","VCP","0001110649"
"VECTOR GROUP","VGR","0000059440"
"VECTREN","VVC","0001096385"
"VECTREN UTILITY NOTE PR","AVU","0001129542"
"VENTAS","VTR","0000740260"
"VERIDIAN","VNX","0001004673"
"VERITAS DGC","VTS","0000028866"
"VERIZON COMMS","VZ","0000732712"
"VERIZON NEW ENG QUIBS 7% DEB","KVZ","0000071428"
"VERIZON SOUTH","VZC","1360634"
"VESTA INSURANCE","VTA","911576"
"VESTAUR SECS","VES","103661"
"VF","VFC","0000103379"
"VIACOM","VIA","0001339947"
"VIACOM INC 7.25% DEB","RBV","1065002"
"VIACOM STK B","VIA.B","1339947"
"VIAD","VVI","0000734716"
"VIASYS HEALTHCR","VAS","0001123361"
"VIDESH SANCHAR ADR","VSL","0001116134"
"VIMPELCOM ADR","VIP","0001023977"
"VINTAGE PETRO","VPI","0000809428"
"VISHAY INTERTECH","VSH","0000103730"
"VISTEON","VC","0001111335"
"VISX INC","EYE","0001168335"
"VITRO ADR","VTO","0000880582"
"VIVENDI ENVIRON ADR","VE","0001160110"
"VIVENDI UNIVERS ADR","V","0001127055"
"VODAFONE GROUP ADR","VOD","0000839923"
"VOLT INFO SCI","VOL","0000103872"
"VORNADO REALTY","VNO","0000899689"
